Hospital_ID,Hospital_Name,Location_Lat,Location_Lon,ICU_Beds_Total,ICU_Beds_Occupied,Traffic_Index,Ambulance_ETA_Minutes,Patient_Severity_Level,Weather_Condition
H002,Apollo Hospital,12.912129,77.569621,87,69,8,23,Medium,Stormy
H001,Manipal Hospital,13.041184,77.790306,45,20,1,18,High,Rainy
H002,Apollo Hospital,12.827877,77.584963,41,15,5,22,Medium,Stormy
H001,Manipal Hospital,12.996852,77.748068,53,2,7,17,Low,Foggy
H003,Sakra Hospital,12.892981,77.740985,64,6,0,14,Medium,Clear
H001,Manipal Hospital,13.07939,77.707952,22,9,1,16,High,Foggy
H003,Sakra Hospital,13.098192,77.735532,30,9,0,23,Medium,Stormy
H002,Apollo Hospital,13.030247,77.779756,88,67,0,23,Medium,Clear
H002,Apollo Hospital,13.045602,77.637388,54,38,10,27,Low,Clear
H001,Manipal Hospital,13.028198,77.736613,79,32,6,23,Low,Foggy
H002,Apollo Hospital,12.984901,77.570617,81,80,1,18,Low,Foggy
H002,Apollo Hospital,13.068723,77.716789,23,18,1,12,Low,Rainy
H001,Manipal Hospital,12.991659,77.614227,99,26,1,16,High,Stormy
H002,Apollo Hospital,13.044629,77.560355,100,36,8,10,Medium,Foggy
H002,Apollo Hospital,12.849535,77.566122,42,8,8,18,High,Stormy
H002,Apollo Hospital,13.04751,77.704677,28,23,8,18,Critical,Stormy
H001,Manipal Hospital,13.030551,77.764536,53,37,5,19,High,Rainy
H003,Sakra Hospital,12.99632,77.673691,59,41,4,17,Low,Stormy
H002,Apollo Hospital,13.027625,77.512491,66,13,2,17,Medium,Stormy
H001,Manipal Hospital,13.08682,77.547079,25,17,0,19,High,Clear
H003,Sakra Hospital,12.921631,77.711249,93,69,9,28,Medium,Rainy
H002,Apollo Hospital,13.045571,77.755032,80,18,9,31,Low,Stormy
H003,Sakra Hospital,12.883633,77.668764,97,23,0,20,Low,Foggy
H002,Apollo Hospital,12.87098,77.559627,66,37,4,14,Medium,Stormy
H002,Apollo Hospital,12.880929,77.79331,77,45,7,29,Critical,Stormy
H002,Apollo Hospital,12.847728,77.531114,91,8,3,18,Low,Stormy
H002,Apollo Hospital,13.042015,77.523096,91,82,3,10,Medium,Clear
H001,Manipal Hospital,12.902958,77.675935,62,2,9,28,Low,Stormy
H003,Sakra Hospital,12.98378,77.707982,24,17,0,12,Critical,Stormy
H002,Apollo Hospital,12.967927,77.699724,84,21,4,14,Low,Stormy
H001,Manipal Hospital,12.901871,77.671733,64,47,10,29,Low,Clear
H001,Manipal Hospital,12.888471,77.77536,94,86,7,25,Low,Stormy
H002,Apollo Hospital,13.053408,77.556569,83,4,9,12,Low,Stormy
H002,Apollo Hospital,12.910065,77.643345,76,31,2,24,Critical,Stormy
H001,Manipal Hospital,12.938227,77.542571,59,30,5,19,Medium,Stormy
H003,Sakra Hospital,12.888699,77.550567,63,56,2,10,Low,Stormy
H002,Apollo Hospital,12.904822,77.578566,70,30,8,23,Low,Foggy
H001,Manipal Hospital,13.033676,77.6434,36,4,4,12,Low,Rainy
H002,Apollo Hospital,13.077151,77.716639,99,31,7,24,Medium,Stormy
H001,Manipal Hospital,12.885489,77.626488,76,40,0,15,Medium,Clear
H001,Manipal Hospital,13.060551,77.79386,96,39,1,17,Medium,Stormy
H002,Apollo Hospital,12.840663,77.772326,85,23,2,19,High,Clear
H003,Sakra Hospital,12.887691,77.670652,76,3,8,21,Low,Clear
H002,Apollo Hospital,12.824364,77.554582,28,4,5,18,Low,Stormy
H002,Apollo Hospital,13.044001,77.75469,88,55,4,17,Low,Rainy
H001,Manipal Hospital,13.043094,77.55434,84,44,5,12,Low,Clear
H001,Manipal Hospital,12.852737,77.560358,51,23,6,30,Low,Rainy
H002,Apollo Hospital,13.052513,77.689719,36,5,9,26,Low,Clear
H002,Apollo Hospital,13.018262,77.691674,42,9,1,17,Medium,Clear
H001,Manipal Hospital,13.071708,77.593987,25,8,3,22,Low,Rainy
H003,Sakra Hospital,12.961306,77.595132,73,73,2,10,Medium,Foggy
H003,Sakra Hospital,13.05284,77.608206,62,5,7,11,Low,Rainy
H001,Manipal Hospital,13.092011,77.532276,62,61,0,15,Medium,Clear
H001,Manipal Hospital,13.051005,77.761914,50,47,7,23,Low,Stormy
H002,Apollo Hospital,12.887806,77.561367,96,60,10,26,High,Rainy
H002,Apollo Hospital,13.089743,77.718689,22,10,4,19,Low,Rainy
H002,Apollo Hospital,12.822857,77.648626,52,18,3,18,Low,Rainy
H002,Apollo Hospital,13.055304,77.776301,21,1,7,20,Low,Rainy
H001,Manipal Hospital,12.996916,77.796664,76,16,1,11,Medium,Rainy
H001,Manipal Hospital,12.90956,77.733311,52,11,3,26,Medium,Foggy
H001,Manipal Hospital,13.067861,77.711063,25,1,8,21,Low,Stormy
H002,Apollo Hospital,13.084684,77.734261,72,62,1,22,High,Clear
H002,Apollo Hospital,13.029317,77.670224,76,55,0,15,Medium,Clear
H002,Apollo Hospital,13.036925,77.507378,82,21,9,24,Low,Rainy
H003,Sakra Hospital,12.801032,77.635126,88,36,8,18,Low,Clear
H002,Apollo Hospital,12.987982,77.587555,58,50,0,13,Medium,Clear
H002,Apollo Hospital,13.043535,77.639388,59,22,6,28,Low,Stormy
H003,Sakra Hospital,12.967855,77.713652,87,33,8,17,Low,Rainy
H001,Manipal Hospital,12.903743,77.780999,46,11,3,17,Medium,Stormy
H002,Apollo Hospital,12.95078,77.67276,34,15,6,16,High,Stormy
H001,Manipal Hospital,13.094807,77.525596,41,6,3,10,Medium,Foggy
H001,Manipal Hospital,13.021262,77.593218,61,25,0,17,High,Clear
H003,Sakra Hospital,12.85926,77.788543,55,46,9,26,High,Stormy
H003,Sakra Hospital,12.997644,77.667124,69,66,0,14,Low,Rainy
H001,Manipal Hospital,12.956282,77.720087,72,15,8,16,Low,Clear
H003,Sakra Hospital,12.981933,77.764933,43,5,4,18,Low,Clear
H003,Sakra Hospital,12.922019,77.738604,45,42,5,23,Low,Clear
H002,Apollo Hospital,12.898568,77.520161,70,27,10,27,Critical,Stormy
H002,Apollo Hospital,13.067422,77.558756,21,13,2,18,Medium,Rainy
H003,Sakra Hospital,12.968992,77.71666,44,31,7,18,Medium,Foggy
H001,Manipal Hospital,12.890129,77.769579,33,0,6,20,Low,Stormy
H002,Apollo Hospital,13.04952,77.718405,63,26,8,18,High,Stormy
H002,Apollo Hospital,12.879925,77.604416,71,31,5,14,Medium,Foggy
H001,Manipal Hospital,12.86569,77.558926,91,81,0,24,Low,Stormy
H002,Apollo Hospital,13.014438,77.791776,57,41,0,19,Low,Clear
H001,Manipal Hospital,12.955307,77.692984,85,36,3,19,Medium,Foggy
H002,Apollo Hospital,12.82597,77.707648,74,32,7,25,Low,Foggy
H003,Sakra Hospital,13.017535,77.633081,31,30,10,18,Low,Clear
H002,Apollo Hospital,12.954766,77.676039,65,7,10,27,Low,Rainy
H001,Manipal Hospital,13.019476,77.611121,62,9,10,24,Medium,Rainy
H002,Apollo Hospital,13.021918,77.542407,46,44,5,16,Low,Rainy
H001,Manipal Hospital,12.8577,77.647549,72,4,7,21,Low,Rainy
H002,Apollo Hospital,12.8248,77.763502,56,28,3,20,Low,Stormy
H001,Manipal Hospital,13.013998,77.720204,30,11,1,21,Medium,Foggy
H003,Sakra Hospital,12.938434,77.633847,71,18,8,19,Medium,Rainy
H003,Sakra Hospital,12.842201,77.566785,47,2,1,12,Low,Foggy
H003,Sakra Hospital,12.931932,77.533142,66,47,4,21,Medium,Stormy
H003,Sakra Hospital,12.921781,77.781368,64,1,10,33,Low,Clear
H002,Apollo Hospital,12.819048,77.7067,86,15,4,22,Low,Rainy
H002,Apollo Hospital,13.052087,77.565542,66,31,7,11,Low,Stormy
H002,Apollo Hospital,13.071782,77.569224,79,14,6,18,Low,Rainy
H003,Sakra Hospital,13.088897,77.715672,35,17,1,23,High,Foggy
H003,Sakra Hospital,12.847714,77.573009,45,11,5,23,Low,Rainy
H001,Manipal Hospital,12.981145,77.528983,32,7,2,19,High,Foggy
H001,Manipal Hospital,13.0604,77.705864,71,9,10,27,Medium,Foggy
H003,Sakra Hospital,12.86965,77.776763,80,37,6,29,Low,Stormy
H002,Apollo Hospital,12.845847,77.786095,84,39,3,19,Low,Stormy
H001,Manipal Hospital,13.026772,77.562433,98,59,1,17,High,Stormy
H001,Manipal Hospital,13.044844,77.597053,68,27,2,18,Low,Rainy
H003,Sakra Hospital,12.854226,77.546947,85,68,5,21,Medium,Foggy
H001,Manipal Hospital,13.076214,77.766876,73,25,0,7,High,Stormy
H002,Apollo Hospital,12.996931,77.702082,29,29,10,30,High,Clear
H001,Manipal Hospital,12.822778,77.70671,23,22,3,20,Low,Rainy
H002,Apollo Hospital,13.084762,77.73014,63,50,10,26,Low,Stormy
H003,Sakra Hospital,12.810705,77.747728,57,24,0,9,Low,Rainy
H001,Manipal Hospital,12.842216,77.610249,54,45,6,25,Medium,Clear
H003,Sakra Hospital,13.020915,77.526099,24,16,9,26,Low,Stormy
H003,Sakra Hospital,12.810429,77.792503,70,34,2,26,Low,Clear
H001,Manipal Hospital,13.095183,77.549871,64,19,10,17,Medium,Foggy
H002,Apollo Hospital,12.815436,77.725782,77,56,0,9,Low,Clear
H001,Manipal Hospital,12.984303,77.519967,59,24,7,24,Low,Foggy
H003,Sakra Hospital,12.890935,77.74274,55,17,7,27,Low,Clear
H002,Apollo Hospital,12.925019,77.669506,93,57,0,15,Low,Clear
H002,Apollo Hospital,12.834474,77.553494,28,5,3,24,High,Clear
H002,Apollo Hospital,13.099604,77.694347,52,37,1,16,Medium,Clear
H002,Apollo Hospital,12.914761,77.548828,85,31,4,23,Low,Foggy
H002,Apollo Hospital,12.896484,77.579993,46,40,3,19,Medium,Rainy
H003,Sakra Hospital,13.036257,77.626462,22,0,10,22,High,Rainy
H002,Apollo Hospital,12.806792,77.630893,66,26,9,27,Low,Clear
H003,Sakra Hospital,12.949948,77.751748,34,6,10,16,Low,Clear
H002,Apollo Hospital,13.009231,77.597535,24,13,4,12,Low,Stormy
H001,Manipal Hospital,13.084102,77.557802,44,8,1,19,High,Foggy
H001,Manipal Hospital,12.833205,77.552109,38,5,10,32,Low,Clear
H003,Sakra Hospital,12.832012,77.773293,55,43,7,25,Low,Stormy
H001,Manipal Hospital,13.020276,77.68622,66,57,1,9,Low,Foggy
H003,Sakra Hospital,12.898567,77.74353,69,11,2,14,Low,Rainy
H003,Sakra Hospital,12.892028,77.564893,71,6,5,11,Medium,Foggy
H002,Apollo Hospital,12.970285,77.571776,25,22,9,22,High,Foggy
H003,Sakra Hospital,13.065503,77.720425,87,5,4,13,Low,Foggy
H001,Manipal Hospital,12.967544,77.634145,62,15,3,19,Medium,Stormy
H002,Apollo Hospital,12.916261,77.544984,89,54,2,27,Low,Foggy
H002,Apollo Hospital,12.860128,77.750533,94,32,6,18,High,Foggy
H003,Sakra Hospital,13.056425,77.518252,96,48,10,22,Low,Rainy
H003,Sakra Hospital,12.890152,77.615022,35,30,9,29,High,Clear
H002,Apollo Hospital,12.918493,77.771901,84,33,4,23,Low,Foggy
H003,Sakra Hospital,12.849243,77.605283,75,67,7,26,Medium,Clear
H002,Apollo Hospital,12.810969,77.703533,54,22,0,8,Low,Stormy
H001,Manipal Hospital,13.014612,77.7112,80,25,2,17,Critical,Rainy
H003,Sakra Hospital,12.839682,77.674277,36,36,3,1,High,Clear
H002,Apollo Hospital,12.932193,77.64392,74,69,3,14,Low,Rainy
H001,Manipal Hospital,12.996043,77.527984,56,39,2,16,Medium,Foggy
H001,Manipal Hospital,12.815659,77.768069,80,5,0,15,Low,Clear
H003,Sakra Hospital,12.870544,77.792658,95,13,2,9,Low,Foggy
H003,Sakra Hospital,13.016073,77.566142,33,33,7,15,Low,Stormy
H002,Apollo Hospital,12.984176,77.692522,26,6,7,17,Low,Clear
H002,Apollo Hospital,12.887731,77.528828,56,29,10,26,High,Clear
H003,Sakra Hospital,13.07393,77.743339,26,12,6,31,Low,Rainy
H002,Apollo Hospital,13.086945,77.689696,21,10,0,20,Medium,Stormy
H003,Sakra Hospital,12.952333,77.748966,81,8,0,11,Low,Stormy
H001,Manipal Hospital,13.092116,77.51096,65,38,6,26,Medium,Stormy
H002,Apollo Hospital,12.989274,77.570527,23,20,7,18,Low,Clear
H002,Apollo Hospital,12.950517,77.741008,90,7,8,29,Medium,Clear
H002,Apollo Hospital,12.80389,77.761785,88,3,9,14,Critical,Stormy
H001,Manipal Hospital,12.825032,77.604575,81,78,9,26,Low,Rainy
H003,Sakra Hospital,13.010644,77.52051,87,23,6,22,Medium,Foggy
H002,Apollo Hospital,13.033239,77.624387,44,33,5,24,Critical,Rainy
H002,Apollo Hospital,12.849284,77.553842,58,28,2,18,Critical,Rainy
H003,Sakra Hospital,12.820881,77.629346,45,13,4,15,Low,Foggy
H002,Apollo Hospital,13.067294,77.501752,66,62,5,22,High,Rainy
H001,Manipal Hospital,12.84468,77.587656,54,42,1,21,High,Foggy
H003,Sakra Hospital,13.061049,77.756088,60,30,6,26,Critical,Clear
H002,Apollo Hospital,13.054484,77.671249,63,60,1,32,Low,Rainy
H003,Sakra Hospital,12.935734,77.69881,48,10,0,13,Low,Foggy
H002,Apollo Hospital,13.080101,77.52009,79,27,2,15,Low,Clear
H001,Manipal Hospital,12.833677,77.575114,70,43,9,19,High,Foggy
H001,Manipal Hospital,12.836437,77.77718,35,22,3,23,Low,Foggy
H001,Manipal Hospital,12.88421,77.70048,41,39,0,8,Low,Clear
H003,Sakra Hospital,13.012324,77.535843,95,38,10,29,Critical,Rainy
H003,Sakra Hospital,13.091579,77.545344,66,60,3,21,Low,Stormy
H001,Manipal Hospital,13.012311,77.703836,88,51,9,19,Critical,Foggy
H002,Apollo Hospital,13.045387,77.660837,30,11,4,24,High,Clear
H002,Apollo Hospital,12.910541,77.613592,45,26,1,5,Low,Clear
H003,Sakra Hospital,12.955755,77.639722,61,22,5,21,Low,Stormy
H003,Sakra Hospital,12.989472,77.636929,100,8,6,28,Low,Stormy
H002,Apollo Hospital,12.922823,77.544159,44,33,10,37,Low,Clear
H002,Apollo Hospital,13.003028,77.737801,24,17,10,22,Low,Foggy
H001,Manipal Hospital,12.985075,77.530749,97,36,2,20,Low,Rainy
H002,Apollo Hospital,12.81508,77.697069,55,25,1,12,High,Stormy
H001,Manipal Hospital,12.860497,77.643734,51,12,2,15,Low,Rainy
H003,Sakra Hospital,12.890498,77.607493,94,67,5,21,Low,Foggy
H002,Apollo Hospital,13.01574,77.662656,60,24,4,16,High,Clear
H001,Manipal Hospital,12.813908,77.623656,58,22,5,17,High,Rainy
H001,Manipal Hospital,13.002565,77.615327,45,39,6,18,Low,Rainy
H001,Manipal Hospital,13.032112,77.527874,48,0,7,20,Medium,Stormy
H003,Sakra Hospital,12.913196,77.530804,43,30,10,23,Low,Rainy
H002,Apollo Hospital,12.900818,77.531714,23,11,1,13,Low,Rainy
H001,Manipal Hospital,12.802955,77.599406,96,68,10,31,Medium,Rainy
H001,Manipal Hospital,13.074774,77.697115,61,31,10,35,Low,Rainy
H003,Sakra Hospital,13.074263,77.597353,84,80,3,26,Medium,Rainy
H002,Apollo Hospital,12.80399,77.624695,59,53,4,20,Low,Rainy
H003,Sakra Hospital,13.009619,77.608848,82,55,9,24,Medium,Rainy
H001,Manipal Hospital,13.084272,77.730309,56,54,7,27,Medium,Clear
H001,Manipal Hospital,12.817393,77.587359,21,17,10,30,Low,Stormy
H001,Manipal Hospital,12.856716,77.552828,43,0,10,27,Low,Clear
H002,Apollo Hospital,12.838872,77.513446,46,38,8,18,Medium,Rainy
H003,Sakra Hospital,13.041859,77.626602,90,53,2,14,Medium,Rainy
H003,Sakra Hospital,12.825833,77.529561,80,1,10,19,Medium,Clear
H002,Apollo Hospital,12.964783,77.673587,77,44,3,20,Low,Rainy
H003,Sakra Hospital,12.862083,77.552953,93,64,5,18,Low,Foggy
H002,Apollo Hospital,12.870714,77.711825,32,20,7,24,High,Stormy
H001,Manipal Hospital,12.960616,77.655165,69,66,1,17,Medium,Rainy
H001,Manipal Hospital,13.046277,77.522675,92,9,3,9,Medium,Clear
H001,Manipal Hospital,12.809666,77.739631,73,7,9,21,Low,Rainy
H003,Sakra Hospital,12.926829,77.502798,76,54,7,23,Low,Clear
H001,Manipal Hospital,13.045206,77.505414,27,17,4,20,Low,Clear
H003,Sakra Hospital,12.934166,77.783148,20,14,10,29,Low,Clear
H001,Manipal Hospital,12.934921,77.791964,55,43,5,30,Low,Stormy
H001,Manipal Hospital,12.826278,77.602677,53,53,2,19,Critical,Stormy
H001,Manipal Hospital,12.826901,77.668585,64,32,4,9,Medium,Rainy
H003,Sakra Hospital,12.88039,77.755107,84,9,7,29,Medium,Clear
H002,Apollo Hospital,13.041045,77.533335,21,3,5,20,Low,Stormy
H003,Sakra Hospital,12.835809,77.641711,43,40,4,20,Medium,Foggy
H003,Sakra Hospital,12.902011,77.59106,67,51,6,30,High,Stormy
H002,Apollo Hospital,13.07908,77.60987,62,32,7,25,Low,Rainy
H001,Manipal Hospital,12.890686,77.735032,64,29,2,24,Low,Stormy
H003,Sakra Hospital,12.879904,77.76186,57,25,9,23,Low,Foggy
H003,Sakra Hospital,13.024411,77.712251,71,3,4,19,Low,Stormy
H002,Apollo Hospital,13.058346,77.655018,91,80,4,18,Low,Clear
H003,Sakra Hospital,12.87371,77.769334,68,41,6,24,Medium,Foggy
H002,Apollo Hospital,12.985821,77.623815,72,68,0,18,Medium,Stormy
H002,Apollo Hospital,13.026267,77.625334,31,10,2,16,Low,Stormy
H002,Apollo Hospital,12.930283,77.708133,56,4,5,19,Medium,Stormy
H002,Apollo Hospital,12.912951,77.532715,55,11,1,18,Low,Stormy
H003,Sakra Hospital,12.865972,77.621178,83,57,5,24,Medium,Rainy
H003,Sakra Hospital,12.929118,77.662627,79,4,8,19,Critical,Clear
H003,Sakra Hospital,13.095917,77.789755,64,34,0,13,Medium,Clear
H003,Sakra Hospital,12.905512,77.508286,42,4,0,16,Low,Stormy
H002,Apollo Hospital,12.927272,77.669896,23,13,4,19,Medium,Rainy
H002,Apollo Hospital,13.018887,77.716764,41,36,2,20,High,Stormy
H002,Apollo Hospital,12.907623,77.76375,24,0,5,12,Low,Rainy
H002,Apollo Hospital,12.999972,77.684367,68,61,4,13,Medium,Rainy
H003,Sakra Hospital,12.945528,77.695646,66,47,1,14,High,Stormy
H002,Apollo Hospital,12.834977,77.541057,94,90,3,10,Medium,Foggy
H001,Manipal Hospital,13.085172,77.765638,82,37,3,24,Low,Clear
H002,Apollo Hospital,12.840896,77.673581,41,35,0,12,Low,Foggy
H001,Manipal Hospital,13.043473,77.750601,37,25,10,19,High,Rainy
H003,Sakra Hospital,13.097686,77.798132,46,23,0,13,Medium,Foggy
H003,Sakra Hospital,13.094425,77.618165,43,23,1,21,Medium,Foggy
H001,Manipal Hospital,13.080272,77.668132,50,46,10,20,Low,Stormy
H003,Sakra Hospital,13.009426,77.641106,45,40,5,21,Low,Stormy
H003,Sakra Hospital,12.893016,77.574106,28,17,9,17,High,Clear
H003,Sakra Hospital,13.080013,77.797465,51,43,7,17,Low,Foggy
H002,Apollo Hospital,13.04365,77.706422,20,8,3,16,Low,Clear
H002,Apollo Hospital,13.046758,77.746751,88,73,3,20,Low,Foggy
H001,Manipal Hospital,12.968088,77.591376,95,48,7,23,Low,Clear
H003,Sakra Hospital,12.96252,77.695459,66,2,5,4,Low,Rainy
H002,Apollo Hospital,12.880182,77.531735,20,6,3,20,Low,Clear
H002,Apollo Hospital,12.89632,77.773638,75,56,1,16,Low,Rainy
H002,Apollo Hospital,13.027238,77.614353,78,29,8,13,Medium,Clear
H002,Apollo Hospital,13.035953,77.71627,90,21,2,29,High,Stormy
H001,Manipal Hospital,13.027298,77.540512,86,20,4,11,Low,Rainy
H003,Sakra Hospital,12.930118,77.574745,79,78,10,27,Low,Stormy
H003,Sakra Hospital,13.061347,77.67609,62,32,1,16,Low,Foggy
H002,Apollo Hospital,12.933954,77.772129,95,68,3,18,Medium,Clear
H002,Apollo Hospital,12.831547,77.747853,70,44,8,23,Low,Clear
H002,Apollo Hospital,12.917755,77.51752,98,20,7,21,High,Rainy
H002,Apollo Hospital,13.051999,77.549245,91,60,7,15,Low,Foggy
H002,Apollo Hospital,13.024755,77.602323,26,0,5,14,Low,Rainy
H001,Manipal Hospital,12.87448,77.603952,42,12,4,12,Medium,Clear
H001,Manipal Hospital,12.974739,77.510254,99,72,2,13,High,Clear
H002,Apollo Hospital,12.806227,77.733254,96,4,3,20,Low,Foggy
H003,Sakra Hospital,12.909646,77.508621,57,55,3,24,Medium,Stormy
H003,Sakra Hospital,12.958974,77.546806,47,12,2,14,Critical,Stormy
H003,Sakra Hospital,13.024765,77.733796,28,13,2,13,Medium,Foggy
H002,Apollo Hospital,12.929258,77.741553,31,23,1,14,Low,Clear
H001,Manipal Hospital,12.812243,77.519416,21,18,1,21,Low,Stormy
H002,Apollo Hospital,12.909119,77.677824,52,41,4,28,Medium,Rainy
H002,Apollo Hospital,13.084763,77.533061,42,27,4,24,Low,Rainy
H001,Manipal Hospital,13.088974,77.741994,47,35,8,25,Low,Foggy
H003,Sakra Hospital,12.801137,77.684425,31,14,2,15,High,Rainy
H003,Sakra Hospital,13.060264,77.746374,22,21,0,11,Critical,Clear
H002,Apollo Hospital,12.922221,77.726182,62,16,2,10,Medium,Stormy
H001,Manipal Hospital,12.989258,77.649295,63,50,7,28,Medium,Clear
H003,Sakra Hospital,12.884197,77.681985,47,0,7,30,Low,Rainy
H002,Apollo Hospital,12.918421,77.605889,82,60,1,9,Low,Foggy
H002,Apollo Hospital,13.038532,77.610933,72,38,7,13,Low,Rainy
H001,Manipal Hospital,12.877793,77.654904,27,26,8,24,Low,Foggy
H002,Apollo Hospital,13.065697,77.766765,49,37,2,17,Low,Clear
H002,Apollo Hospital,13.073561,77.632075,89,82,6,13,Low,Stormy
H001,Manipal Hospital,12.879655,77.72958,57,13,3,23,Low,Foggy
H001,Manipal Hospital,13.075041,77.508764,32,4,1,7,Low,Clear
H001,Manipal Hospital,12.86477,77.549271,87,74,2,11,Critical,Rainy
H001,Manipal Hospital,12.9044,77.646965,66,57,9,20,Low,Stormy
H001,Manipal Hospital,13.024564,77.794406,59,50,4,17,Medium,Foggy
H001,Manipal Hospital,12.836866,77.60571,57,37,7,16,Low,Clear
H003,Sakra Hospital,12.955398,77.671641,81,22,5,23,Medium,Clear
H003,Sakra Hospital,12.808595,77.751035,36,13,3,20,Low,Foggy
H003,Sakra Hospital,13.011854,77.773669,89,16,6,21,Medium,Clear
H002,Apollo Hospital,13.04301,77.778566,49,2,2,11,Critical,Foggy
H001,Manipal Hospital,12.931606,77.500017,80,52,9,25,High,Clear
H001,Manipal Hospital,12.921368,77.755756,94,70,7,15,Low,Clear
H003,Sakra Hospital,12.963709,77.741025,67,44,10,17,Low,Foggy
H003,Sakra Hospital,12.862684,77.53991,93,16,6,23,Low,Rainy
H003,Sakra Hospital,12.917269,77.796557,22,18,0,19,Low,Stormy
H001,Manipal Hospital,12.890976,77.511983,71,61,8,19,High,Stormy
H001,Manipal Hospital,12.956092,77.558333,94,15,9,28,Medium,Foggy
H001,Manipal Hospital,12.804223,77.604517,32,32,8,25,High,Clear
H002,Apollo Hospital,12.873891,77.582655,30,20,7,28,Low,Clear
H003,Sakra Hospital,12.971151,77.729567,35,27,6,18,High,Clear
H002,Apollo Hospital,13.009193,77.776485,69,67,0,12,Medium,Stormy
H003,Sakra Hospital,13.022304,77.761478,45,17,3,29,Low,Foggy
H001,Manipal Hospital,13.045297,77.608156,53,18,6,15,Low,Stormy
H001,Manipal Hospital,12.956563,77.702632,87,6,9,22,Low,Clear
H003,Sakra Hospital,12.924738,77.617897,26,11,3,20,Medium,Rainy
H003,Sakra Hospital,12.983888,77.665184,26,22,1,17,Low,Stormy
H002,Apollo Hospital,12.988751,77.682398,49,24,5,22,Medium,Stormy
H001,Manipal Hospital,13.002081,77.663941,81,79,0,22,Low,Stormy
H002,Apollo Hospital,13.00525,77.647202,63,35,3,15,Low,Clear
H002,Apollo Hospital,13.012192,77.580467,39,26,5,22,High,Foggy
H002,Apollo Hospital,12.882358,77.643498,58,32,6,21,Low,Stormy
H002,Apollo Hospital,13.074005,77.544367,100,96,8,15,Medium,Foggy
H003,Sakra Hospital,13.006986,77.539919,21,8,8,22,Medium,Stormy
H001,Manipal Hospital,13.060319,77.760326,56,31,3,11,Low,Stormy
H002,Apollo Hospital,12.831963,77.57901,44,26,2,14,Low,Stormy
H003,Sakra Hospital,12.899791,77.758908,42,15,6,26,Medium,Clear
H003,Sakra Hospital,13.04138,77.701225,25,20,4,21,Low,Clear
H001,Manipal Hospital,12.936849,77.706477,76,44,2,16,Medium,Rainy
H003,Sakra Hospital,12.918273,77.628117,78,8,4,30,Medium,Stormy
H001,Manipal Hospital,12.940879,77.745693,74,17,3,15,Medium,Rainy
H001,Manipal Hospital,12.93308,77.710451,39,38,6,21,Low,Stormy
H002,Apollo Hospital,13.08177,77.585905,37,2,1,15,Low,Rainy
H003,Sakra Hospital,12.939118,77.785227,98,82,6,28,Low,Stormy
H001,Manipal Hospital,13.014591,77.604294,55,33,7,27,High,Rainy
H001,Manipal Hospital,12.909183,77.737973,27,12,1,16,Low,Clear
H002,Apollo Hospital,13.072717,77.561708,24,3,8,17,High,Stormy
H003,Sakra Hospital,12.971005,77.518021,25,15,2,12,Low,Clear
